height,next_block_mean_fee,hour_mean_fee,six_hour_mean_fee,day_mean_fee,time_btwn_blocks,next_block_sat/vB,hour_block_sat/vB,six_hour_block_sat/vB,day_block_sat/vB,mempool_mean_fee,mempool_mean_vBytes,month,day,hour,minute
662674,1.0,47948.345784224846,17525.60445186422,1.0,851.9147288799286,31.5,19.1299396494709,14.941759744037231,1.0,0.0001904527289612802,84.06348764109158,12,23,12,11
662676,1.0,31365.205163991628,18015.476132054428,9033.40131071704,764.3350720405579,31.5,16.400671501477305,15.32421875,2.6360350076103503,0.00015134778283052352,82.797790039929,12,23,12,23
662677,35667.10335698401,16603.409331919403,16131.639326647564,1.0,2521.340541124344,33.190582959641254,31.92452830188679,8.164137183875653,1.0,0.0001846283128900366,74.31050985274678,12,23,13,5
662678,40437.310130944184,29618.896451204055,16143.748538011696,1.0,1316.2118499279022,32.06081871345029,30.116617647787585,25.311942959001783,1.0,0.0001909725341775795,72.46082673766008,12,23,13,27
662679,39182.282736347624,30346.008118811886,16769.28360004813,1.0,2117.471750020981,32.53794642857143,27.856957656565957,12.92499847306981,1.0,0.0002126697057759868,66.08063714093821,12,23,14,3
662680,90303.9110707804,32101.93773925605,1.0,1.0,321.6640799045563,32.177130044843054,29.330850388324418,1.0,1.0,0.00021589716251495705,69.71745009790058,12,23,14,8
662681,47517.62929936305,35286.635354330705,16642.506972455918,1.0,629.7561590671539,31.33378016085791,27.923763063432176,14.552984165651646,1.0,0.0002188131909581465,69.5008563988295,12,23,14,18
662682,39704.530259366,35341.26718919758,16798.97072150575,1.0,306.1440780162811,31.749999999999996,26.5,26.927362222538232,1.0,0.0002043218117779656,71.03469216680756,12,23,14,24
662683,40887.27516198703,40039.52021604938,19719.69554197108,1.0,592.1922690868378,30.89327146171694,25.750000000000004,24.131081081081078,1.0,0.0002034698579426757,70.37398122614968,12,23,14,33
662684,41033.54323853744,40817.32222441333,21254.556236951983,1.0,1211.8285779953003,30.917574931880107,25.613333333333333,22.059299191374663,1.0,0.0002091570431249668,68.94221148228796,12,23,14,54
662686,1.0,34550.7676433121,26555.230967741936,1.0,298.30810594558716,30.917574931880107,24.640486725663717,24.60888888888889,1.0,0.00019826836348267121,71.32549309664694,12,23,14,59
662689,1.0,39190.65280528052,25981.206609041536,11487.366767111496,238.90008187294006,30.917574931880107,18.29268292682927,18.32286995515695,7.400781671159029,0.00017881157563914672,77.57746458231557,12,23,15,3
662690,41310.89716535433,35444.74339622642,18919.639208042674,11642.894849785405,1848.189287185669,31.66888150609081,31.932293766795894,15.561679292929291,3.7683823529411766,0.0001882405090897999,73.92258800024402,12,23,15,33
662691,39529.17610062892,37379.560291282934,19105.925585668352,1.0,246.56012392044067,31.36419001218027,29.29592972014276,16.026905829596412,1.0,0.0001704540005138746,76.0825122045221,12,23,15,37
662692,47991.80746169221,29100.102528480136,19130.040271545276,1.0,996.9357841014862,30.978168340060677,25.013020833333336,10.8,1.0,0.00017981195534838077,74.86483838321885,12,23,15,54
662693,37510.55462184874,30586.49089089089,19959.115884244377,12494.955694088836,253.47604298591614,30.913274336283187,23.496031746031747,12.611111111111109,14.062222222222223,0.00016141606195951724,75.53041037093351,12,23,15,58
662694,75807.57170233152,26218.307333506094,1.0,1.0,996.9883959293365,31.0,31.181689621723486,1.0,1.0,0.0002047917864370941,77.04060564869354,12,23,16,15
662695,41390.86005089058,45475.51805251642,19929.93224392188,1.0,252.34021997451782,30.91099476439791,26.48036253776435,13.29794933655006,1.0,0.00018928514792160777,78.11751653975783,12,23,16,19
662696,57071.019931271476,34367.16255319149,21212.555729492804,12881.381731498539,522.3443329334259,30.847172632001094,24.5,17.305067379082445,13.195698924731184,0.0001801172008064759,74.98962339381902,12,23,16,28
662699,1.0,41278.52156939294,21860.056520487477,13634.924665235614,1094.8965179920197,30.847172632001094,19.29047602252772,18.852222222222224,12.451923076923077,0.00018524048380154384,73.15424976326436,12,23,16,46
662700,44168.65333333333,23528.99610894941,20677.67902959482,13933.969934141453,217.13184809684753,28.682089552238807,25.56282722513089,16.410026857654433,9.12565445026178,0.00014121623614441088,79.78628166371313,12,23,16,50
662701,37508.92464678179,17999.26538461538,18244.514077669905,13722.582073219259,193.19190907478333,27.77539682539683,21.846666666666668,14.953982300884956,14.878195488721804,0.00013274467202141902,82.29150490852298,12,23,16,53
662702,41883.312051649926,21069.539024390244,17265.661405762523,13337.699531516186,376.09193682670593,28.673267107380497,24.888888888888886,13.094852941176471,13.144810517351502,0.00013717445402518122,83.8067617321633,12,23,16,59
662703,40569.29449152542,15750.08157099698,17531.032640373036,13343.569289654395,175.40400314331055,26.42522321428571,17.70722713864307,12.556732223903177,12.556732223903177,0.00012540421276595746,87.33498977086745,12,23,17,2
662704,37262.26703685008,13672.837931034484,17047.280360860514,13377.994220363997,672.0440979003906,29.330733944954126,12.970982142857142,11.538461538461538,11.440104166666668,0.0001372011627046146,88.1716449370733,12,23,17,13
662705,29949.507331378292,16487.404024767802,16548.693899782134,13702.311800404586,154.45203304290771,26.989910313901344,10.462962962962964,10.10299819271959,10.045385779122542,0.00011865786226022648,94.32108620291196,12,23,17,16
662706,32060.673110720563,16977.018181818177,15528.432845123092,13491.54800936768,143.59603309631348,27.338188566054043,8.781973203410475,8.469942457729882,8.104122303490417,0.00011677811570970562,96.8646543767609,12,23,17,18
662707,32906.799019607846,14086.113456464382,13342.084284136916,13042.867017280241,567.1725468635559,27.672170905298906,11.315028901734104,7.568182444283234,7.54335260115607,0.00012195524225083453,94.26108130662851,12,23,17,28
662708,43879.62050196553,12119.153992395435,12642.42706216985,1.0,2213.031954050064,31.154514423570475,32.062236725778774,4.685734391770114,1.0,0.00018933536385523452,85.82638727089159,12,23,18,5
662709,38834.831875607386,41475.23268571428,1.0,1.0,501.8532609939575,30.717590457975074,27.195158850226928,1.0,1.0,0.00017164419137522351,90.40000415852289,12,23,18,13
662710,35765.78571428572,27765.206101369207,12583.792497069166,13131.103034901364,167.4763159751892,29.51111111111111,25.365853658536583,3.839041095890411,1.957777777777778,0.0001389064158212405,89.7866165831942,12,23,18,16
